business_name,sector,followers_count,post_date,posting_hour,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,discount_percent,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style
Jericho Date Bakery,bakery,2747,2025-08-26,21,Tuesday,8,carousel,طازة من الفرن Swipe وشوفوا الباقي. شو رأيكم؟ limited offer لفترة محدودة 15% off اليوم! اطلب الآن وخلينا نجهزلك طلبك. 📚 ☕,120,0,2,152,11,2717,Mixed,True,True,15.0,False,False,False,True
Strong Roots Gym,gym,689,2025-05-26,1,Monday,5,image,جاهزين للتمرين صورة جديدة. شو رأيكم؟ اطلب الآن وخلينا نجهزلك طلبك. #Palestine #مطاعم,84,2,0,18,2,301,Mixed,True,False,0.0,False,False,False,True
Ramallah English Corner,education_center,2588,2025-08-19,18,Tuesday,8,reel,استنونا بدورة جديدة شوفوا الـ reel. أهلا بالناس الحلوة #عروض #مخبز,66,2,0,460,13,5397,Mixed,False,False,0.0,False,False,False,True
Nablus Sweet Oven,bakery,1808,2025-07-09,22,Wednesday,7,image,طازة من الفرن صورة جديدة. شو رأيكم؟ الكمية محدودة 5% خصم لفترة محدودة زورونا بفرعنا في Jenin منتج فلسطيني احجز الآن وخليها علينا 💪 📍 🍰 #عروض #Palestine #تعليم,158,3,3,38,5,265,Arabic,True,True,5.0,True,False,True,True
Bethlehem Brew Bar,cafe,2240,2025-05-12,19,Monday,5,carousel,أجواء ولا أروع Swipe وشوفوا الباقي. شو رأيكم؟ limited offer لفترة محدودة 40% off اليوم! ✅ #قهوة #الكترونيات,107,2,1,114,14,2074,Mixed,False,True,40.0,False,False,False,True
Al Amal Dental,clinic,4712,2025-01-10,21,Friday,1,carousel,صحتكم أولويتنا سوايب وشوفوا التفاصيل. #عيادة #قهوة,50,2,0,203,6,2409,Arabic,False,False,0.0,False,False,False,True
Hebron Electronics,electronics_store,14436,2025-02-12,13,Wednesday,2,image,Latest gadgets in store Photo drop. Available now in Rafah. من قلب فلسطين Message us.,85,0,0,441,60,5567,English,True,False,0.0,True,False,True,False
Qalqilya Home Store,store,53108,2025-04-19,14,Saturday,4,video,وصلت تشكيلة جديدة فيديو جديد. أهلا بالناس الحلوة sale اليوم 15% off اليوم! 🧴 🛍️ #عروض #مخبز #الكترونيات,103,3,2,11403,1238,70629,Mixed,False,True,15.0,False,False,False,True
Gaza Seaside Kitchen,restaurant,4686,2025-10-25,21,Saturday,10,reel,Fresh flavors today Watch the reel. 🎉 🩺 ☕ ✨ #مطاعم #Palestine #تعليم,68,3,4,556,67,7419,English,False,False,0.0,False,False,False,False
Shifa Family Clinic,clinic,1330,2025-08-25,19,Monday,8,reel,صحتكم أولويتنا شوفوا الـ reel. موجودين في Gaza today. Order now وخلينا نجهزلك طلبك.,83,0,0,157,23,2607,Mixed,True,False,0.0,True,False,False,False
Laila Hair & Nails,beauty_salon,2958,2025-11-07,6,Friday,11,reel,دلعي حالك شوفوا الريل. الكمية محدودة 50% خصم لفترة محدودة زورونا بفرعنا في Nablus #Nablus #عروض #Palestine #صيدلية,114,4,0,318,47,3016,Arabic,True,True,50.0,True,False,False,False
Al Hayat Pharmacy,pharmacy,6550,2025-06-19,13,Thursday,6,carousel,صحتك بتهمنا Swipe وشوفوا الباقي. أهلا بالناس الحلوة #صيدلية,59,1,0,120,8,3382,Mixed,False,False,0.0,False,False,False,True
Hebron Table,restaurant,4696,2025-04-19,13,Saturday,4,reel,اليوم عنا أكل طيب شوفوا الريل. أهلا بالناس الحلوة لفترة محدودة 30% خصم لفترة محدودة 💪 #Nablus #مطاعم,100,2,1,567,82,6379,Arabic,False,True,30.0,True,False,False,True
Nablus Coding Kids,education_center,937,2025-09-26,22,Friday,9,carousel,استنونا بدورة جديدة Swipe وشوفوا الباقي. شو رأيكم؟ DM us وخلينا نجهزلك طلبك. #عروض #الكترونيات,94,2,0,21,3,338,Mixed,True,False,0.0,False,False,False,True
TechSouq Ramallah,electronics_store,53087,2025-03-09,12,Sunday,3,reel,وصلت أجهزة جديدة شوفوا الريل. احنا جاهزين عرض خاص 50% خصم لفترة محدودة اطلب الآن وخليها علينا,93,0,0,4186,590,45664,Arabic,True,True,50.0,False,False,False,True
Bethlehem Brew Bar,cafe,2187,2025-09-17,18,Wednesday,9,reel,أجواء ولا أروع شوفوا الريل. احجز الآن وخليها علينا 🥙 🍕 😍 📍 #قهوة #الكترونيات #مطاعم #صيدلية,91,4,4,851,33,7904,Arabic,True,False,0.0,False,False,False,True
Nablus Sweet Oven,bakery,1793,2025-10-20,19,Monday,10,reel,طازة من الفرن شوفوا الريل. الكمية محدودة 40% خصم لفترة محدودة 💪 🍰 🩺,67,0,3,994,76,5854,Arabic,False,True,40.0,False,False,False,False
Ramallah Roastery,cafe,6676,2025-08-22,20,Friday,8,carousel,أجواء ولا أروع سوايب وشوفوا التفاصيل. يا جماعة احجز الآن وخليها علينا 🍰 📍 🩺 #SupportLocal #الكترونيات,101,2,3,1101,40,9542,Arabic,True,False,0.0,False,False,False,True
Laila Hair & Nails,beauty_salon,2944,2025-08-13,12,Wednesday,8,video,دلعي حالك فيديو جديد. احنا جاهزين عرض خاص 10% خصم لفترة محدودة ابعتولنا DM وخليها علينا #تسوق #Palestine #مطاعم #SupportLocal,125,4,0,474,64,4591,Arabic,True,True,10.0,False,False,False,True
Nablus Health Point,pharmacy,5226,2025-01-12,14,Sunday,1,image,صحتك بتهمنا صورة جديدة. من قلب فلسطين 🥙 😍 🍰 #مخبز #قهوة,55,2,3,154,12,4744,Mixed,False,False,0.0,False,False,True,False
Hebron Electronics,electronics_store,14869,2025-02-07,21,Friday,2,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. احنا جاهزين خصم 50% خصم لفترة محدودة #عروض #عيادة,89,2,0,2234,350,15111,Arabic,False,True,50.0,False,False,False,True
Bethlehem Brew Bar,cafe,2282,2025-03-17,12,Monday,3,image,أجواء ولا أروع صورة جديدة. يا جماعة الكمية محدودة 5% خصم لفترة محدودة,69,0,0,31,2,481,Arabic,False,True,5.0,False,False,False,True
Gaza Family Pharmacy,pharmacy,12568,2025-10-30,15,Thursday,10,carousel,صحتك بتهمنا سوايب وشوفوا التفاصيل. شو رأيكم؟ لفترة محدودة 10% خصم لفترة محدودة زورونا بفرعنا في Nablus راسلونا وخليها علينا #Nablus #عروض,137,2,0,568,76,10701,Arabic,True,True,10.0,True,False,False,True
Nablus Skin Center,clinic,12729,2025-11-28,3,Friday,11,carousel,صحتكم أولويتنا سوايب وشوفوا التفاصيل. زورونا بفرعنا في Nablus اتصل فينا وخليها علينا #Nablus #مطاعم #الكترونيات #مخبز,117,4,0,499,32,5946,Arabic,True,False,0.0,True,False,False,True
Al Karmel Boutique,store,9331,2025-08-29,3,Friday,8,image,وصلت تشكيلة جديدة صورة جديدة. شو رأيكم؟ موجودين في Bethlehem today. DM us وخلينا نجهزلك طلبك.,93,0,0,78,13,716,Mixed,True,False,0.0,True,False,False,True
Gaza Seaside Kitchen,restaurant,4592,2025-09-10,20,Wednesday,9,carousel,اليوم عنا أكل طيب Swipe وشوفوا الباقي. sale اليوم 20% off اليوم! DM us وخلينا نجهزلك طلبك.,90,0,0,536,101,3613,Mixed,True,True,20.0,False,False,False,False
Hebron Electronics,electronics_store,14321,2025-01-08,22,Wednesday,1,image,وصلت أجهزة جديدة صورة جديدة. يا جماعة زورونا بفرعنا في Rafah راسلونا وخليها علينا #قهوة #SupportLocal,101,2,0,440,31,3802,Arabic,True,False,0.0,True,False,False,True
Nablus Bites,restaurant,12490,2025-07-07,5,Monday,7,reel,اليوم عنا أكل طيب شوفوا الريل. ابعتولنا DM وخليها علينا 📚 🔥 #مطاعم #عيادة #مخبز #عروض,85,4,2,1652,105,19536,Arabic,True,False,0.0,False,False,False,False
Laila Hair & Nails,beauty_salon,2991,2025-07-11,15,Friday,7,image,دلعي حالك صورة جديدة. موجودين في Nablus today.,46,0,0,57,3,1645,Mixed,False,False,0.0,True,False,False,True
Gaza Glow Salon,beauty_salon,1173,2025-06-09,12,Monday,6,image,دلعي حالك صورة جديدة. يا جماعة اطلب الآن وخلينا نجهزلك طلبك. #Hebron #Palestine #SupportLocal,93,3,0,26,3,204,Mixed,True,False,0.0,True,False,False,True
Qahwa Al-Quds,cafe,2819,2025-06-09,14,Monday,6,reel,أجواء ولا أروع شوفوا الـ reel. أهلا بالناس الحلوة DM us وخلينا نجهزلك طلبك. #قهوة,81,1,0,443,18,4153,Mixed,True,False,0.0,False,False,False,True
Gaza Gadget Shop,electronics_store,50232,2025-07-05,20,Saturday,7,image,وصلت أجهزة جديدة صورة جديدة. موجودين في Gaza today. 🍰,53,0,1,2350,75,20367,Mixed,False,False,0.0,True,False,False,False
Olive Tree Learning,education_center,9079,2025-12-29,18,Monday,12,reel,استنونا بدورة جديدة شوفوا الـ reel. شو رأيكم؟ منتج فلسطيني ابعتولنا DM وخلينا نجهزلك طلبك. #عيادة #الكترونيات #Palestine,120,3,0,3060,94,27744,Mixed,True,False,0.0,False,False,True,True
Al Balad Grill,restaurant,7495,2025-06-18,12,Wednesday,6,image,Fresh flavors today Photo drop.,31,0,0,499,20,3507,English,False,False,0.0,False,False,False,False
Gaza Power House,gym,5713,2025-02-15,20,Saturday,2,image,جاهزين للتمرين صورة جديدة. موجودين في Rafah today.,50,0,0,383,13,5566,Mixed,False,False,0.0,True,False,False,False
Bethlehem Lash Bar,beauty_salon,13558,2025-09-17,21,Wednesday,9,carousel,دلعي حالك Swipe وشوفوا الباقي. Order now وخلينا نجهزلك طلبك. #مطاعم #عيادة #SupportLocal,88,3,0,772,44,11288,Mixed,True,False,0.0,False,False,False,True
Al Amal Dental,clinic,4573,2025-12-22,14,Monday,12,video,صحتكم أولويتنا فيديو جديد. يا جماعة الكمية محدودة 20% خصم لفترة محدودة زورونا بفرعنا في Rafah احجز الآن وخليها علينا #الكترونيات #تسوق #جيم,139,3,0,369,46,6329,Arabic,True,True,20.0,True,False,False,True
Nablus Mobile Center,electronics_store,39977,2025-09-17,22,Wednesday,9,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. خصم 20% خصم لفترة محدودة #عروض #عيادة,77,2,0,5337,358,63890,Arabic,False,True,20.0,False,False,False,False
Hebron Table,restaurant,4682,2025-11-03,14,Monday,11,reel,اليوم عنا أكل طيب شوفوا الـ reel. موجودين في Nablus today. #مطاعم #جيم,70,2,0,812,35,14317,Mixed,False,False,0.0,True,False,False,True
Hebron Electronics,electronics_store,14410,2025-04-02,21,Wednesday,4,carousel,وصلت أجهزة جديدة سوايب وشوفوا التفاصيل. زورونا بفرعنا في Rafah كل عام وأنتم بخير 💪 ✨ 🍰 #جيم,91,1,3,279,24,6689,Arabic,True,False,0.0,True,True,False,False
TechSouq Ramallah,electronics_store,54190,2025-02-01,5,Saturday,2,video,وصلت أجهزة جديدة فيديو جديد. منتج فلسطيني احجز الآن وخليها علينا #مطاعم #مخبز,77,2,0,3337,395,66402,Arabic,True,False,0.0,False,False,True,True
Hebron Table,restaurant,4638,2025-10-03,3,Friday,10,carousel,اليوم عنا أكل طيب Swipe وشوفوا الباقي. أهلا بالناس الحلوة limited offer لفترة محدودة 25% off اليوم! موجودين في Nablus today. #عروض #مطاعم,137,2,0,227,40,2468,Mixed,False,True,25.0,True,False,False,True
Ramallah Care Pharmacy,pharmacy,13592,2025-10-30,19,Thursday,10,image,صحتك بتهمنا صورة جديدة. يا جماعة راسلونا وخليها علينا #تعليم #عيادة,67,2,0,165,19,1401,Arabic,True,False,0.0,False,False,False,True
Laila Hair & Nails,beauty_salon,3070,2025-01-22,4,Wednesday,1,image,دلعي حالك صورة جديدة. أهلا بالناس الحلوة #Palestine #الكترونيات #مخبز #تعليم,76,4,0,229,7,1725,Arabic,False,False,0.0,False,False,False,True
Shifa Family Clinic,clinic,1376,2025-04-16,20,Wednesday,4,reel,صحتكم أولويتنا شوفوا الـ reel. limited offer لفترة محدودة 40% off اليوم! منتج فلسطيني ابعتولنا DM وخلينا نجهزلك طلبك. #Palestine #عروض #صيدلية #تسوق,148,4,0,219,23,1906,Mixed,True,True,40.0,False,False,True,True
Al Hayat Pharmacy,pharmacy,6671,2025-08-18,13,Monday,8,image,صحتك بتهمنا صورة جديدة. sale اليوم 10% off اليوم! اطلب الآن وخلينا نجهزلك طلبك.,79,0,0,237,13,6631,Mixed,True,True,10.0,False,False,False,True
Jericho Physio Hub,clinic,21778,2025-11-12,18,Wednesday,11,reel,صحتكم أولويتنا شوفوا الـ reel.,30,0,0,775,61,11520,Mixed,False,False,0.0,False,False,False,False
Al Karmel Boutique,store,9250,2025-08-13,1,Wednesday,8,image,وصلت تشكيلة جديدة صورة جديدة. شو رأيكم؟ زورونا بفرعنا في Bethlehem 🥙 #Palestine #جيم,84,2,1,136,4,973,Arabic,True,False,0.0,True,False,False,True
Al Balad Grill,restaurant,7518,2025-09-01,16,Monday,9,video,اليوم عنا أكل طيب فيديو جديد. يا جماعة limited offer لفترة محدودة 40% off اليوم! زورونا وخلينا نجهزلك طلبك. #عروض #مطاعم #تسوق,126,3,0,715,65,7293,Mixed,True,True,40.0,False,False,False,True
Strong Roots Gym,gym,680,2025-08-20,12,Wednesday,8,reel,جاهزين للتمرين شوفوا الريل. اتصل فينا وخليها علينا #مخبز #عيادة,63,2,0,272,21,2021,Arabic,True,False,0.0,False,False,False,True
Al Karmel Boutique,store,9624,2025-03-22,19,Saturday,3,reel,New arrivals just landed Watch the reel. Available now in Bethlehem. ☕ 🧴 🍰 ✨,76,0,4,2373,61,19579,English,False,False,0.0,True,False,False,False
Gaza Seaside Kitchen,restaurant,4495,2025-02-03,12,Monday,2,image,اليوم عنا أكل طيب صورة جديدة. شو رأيكم؟ ابعتولنا DM وخليها علينا 📚 #مطاعم #قهوة,79,2,1,207,24,1703,Arabic,True,False,0.0,False,False,False,True
Hebron Study Hub,education_center,26289,2025-05-08,22,Thursday,5,video,استنونا بدورة جديدة فيديو جديد. أهلا بالناس الحلوة limited offer لفترة محدودة 50% off اليوم! موجودين في Tulkarm today. زورونا وخلينا نجهزلك طلبك.,145,0,0,3037,270,62545,Mixed,True,True,50.0,True,False,False,True
Olive Tree Learning,education_center,8855,2025-12-09,14,Tuesday,12,image,استنونا بدورة جديدة صورة جديدة. خصم special 10% off اليوم! زورونا وخلينا نجهزلك طلبك. #Hebron #عروض #جيم #مطاعم,111,4,0,449,85,4490,Mixed,True,True,10.0,True,False,False,True
Al Balad Grill,restaurant,7304,2025-07-14,15,Monday,7,image,اليوم عنا أكل طيب صورة جديدة. أهلا بالناس الحلوة زورونا بفرعنا في Ramallah 🩺 #Ramallah #مطاعم,93,2,1,197,9,5224,Arabic,True,False,0.0,True,False,False,True
Jericho Physio Hub,clinic,20909,2025-04-01,18,Tuesday,4,reel,صحتكم أولويتنا شوفوا الريل. رمضان كريم منتج فلسطيني #تعليم #SupportLocal,72,2,0,516,21,21433,Arabic,False,False,0.0,False,True,True,False
Nablus Bites,restaurant,12665,2025-02-10,18,Monday,2,reel,اليوم عنا أكل طيب شوفوا الـ reel. limited offer لفترة محدودة 20% off اليوم! 🍰 😍 #Hebron #عروض,93,2,2,3263,252,20720,Mixed,False,True,20.0,True,False,False,False
Al Amal Dental,clinic,4819,2025-05-09,5,Friday,5,carousel,صحتكم أولويتنا Swipe وشوفوا الباقي. 💪 #عيادة #SupportLocal #تعليم,65,3,1,252,16,2863,Mixed,False,False,0.0,False,False,False,True
Tulkarm Streetwear,store,34887,2025-06-03,21,Tuesday,6,carousel,وصلت تشكيلة جديدة سوايب وشوفوا التفاصيل. احنا جاهزين راسلونا وخليها علينا #Palestine #عيادة,91,2,0,2906,158,24981,Arabic,True,False,0.0,False,False,False,True
