business_name,sector,followers_count,post_date,day_of_week,month,post_type,caption_text,caption_length,hashtags_count,emoji_count,likes_count,comments_count,views_count,language,CTA_present,promo_post,mentions_location,religious_theme,patriotic_theme,arabic_dialect_style,sponsored,view_rate,view_rate_bin
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1773446400000,Saturday,March,post,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,219,0,0,2.0,1,12500,Arabic,True,True,True,True,True,True,0,0.2840909090909091,avg_view_rate
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1773014400000,Monday,March,post,رمضان الشراع اطيب مع نور البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,232,0,0,79.0,16,12500,Arabic,True,True,True,True,False,True,0,0.2840909090909091,avg_view_rate
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1772582400000,Wednesday,March,reel,مطعم نور - مناحة الأطلالة الرئيسية - مطعم مطل على قلب البيرة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات https://wa.link/b6a3ce https://waze.com/ul/hsv9f7331j https://bit.ly/3xV1IuQ لمحافظة رام الله والبيرة 0598343842 0569690061 022423366,301,0,0,10.0,1,226000,Arabic,True,True,True,False,False,True,0,5.136363636363637,high_view_rate
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1771718400000,Sunday,February,reel,مطعم نور - مناحة الأطلالة الرئيسية - مطعم مطل على قلب البيرة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات https://wa.link/b6a3ce https://waze.com/ul/hsv9f7331j https://bit.ly/3xV1IuQ لمحافظة رام الله والبيرة 0598343842 0569690061 022423366,301,0,0,10.0,1,100000,Arabic,True,True,True,False,False,True,0,2.272727272727273,high_view_rate
Noor Restaurant and Cafe,Cafes/Restaurants,44000,1778198400000,Friday,May,post,جمعة مباركة البيرة - الطلوع قرب مدخل DCO | بجانب محطة الهدى للمحروقات للحجز: 022423366 0569690061 0598343842 واتساب: https://wa.link/b6a3ce الموقع: Google Maps: https://bit.ly/3xV1IuQ,219,0,0,2.0,1,12500,Arabic,True,True,True,True,False,True,1,0.2840909090909091,avg_view_rate
Robian Restaurant,Cafes/Restaurants,6500,1731888000000,Monday,November,reel,البحر عالم لحاله، كل منطقه #القدس 026638484,49,1,0,771.0,5,42000,Arabic,True,False,True,False,True,True,0,6.461538461538462,high_view_rate
Robian Restaurant,Cafes/Restaurants,6500,1712620800000,Tuesday,April,reel,اللابنيس عالأصول #القدس #مطعم_روبيان 026638484,55,2,0,3.0,1,58000,Arabic,True,False,True,False,True,True,0,8.923076923076923,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1775692800000,Thursday,April,reel,"الكريسي من ""فرووج أبو العبد"" بتجربها مرة بتتمنى كل مرة 😌👌 شِقر المندي مع شركتنا المفضل في القرمشة وحبة بعرمك عليها 👏 فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الأرضي محطة برقين - مجمع البيدر التجاري (كازية البيدر للمحروقات) للطلب التواصل على الرقم: 0562900062",334,0,4,7.0,1,3600,Arabic,True,True,True,False,False,True,1,0.144,avg_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1775347200000,Sunday,April,reel,🔥 كعكة الطاووق من فروج أبو العبد... غير شكل! 🔥 خبزة محمصة، طاووق مشوي بتتبيلة بتفوز 😍 مع صوصات وخضار وطعمة بتخليك ترجع تطلبها كل يوم 😜 اذا نفسك بإشي مرتب، مشبع، وطعمه بخطفك من أول عضّة... كعكة الطاووق هي الجواب 😎🔥 📍 فروج أبو العبد – الطعم اللي ما بتنسى,303,0,10,70.0,10,6200,Arabic,True,True,True,False,False,True,0,0.248,avg_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1778198400000,Friday,May,reel,اكيد سمعتوا كثير عن فروج أبو العبد بس صدقوني الحكي ما بوصف الطعم أنا جربت، والآن صار دورك 🔥 ضيف فروج أبو العبد على قائمة الأكلات اللي لازم تذوقها هالاسبوع منستناكم بجميع الفروع وإذا جربت، تعال احكيلنا رأيك بصراحة 😋 عرض أقل,254,0,2,165.0,2,20000,Arabic,True,True,False,False,False,True,0,0.8,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1777334400000,Tuesday,April,post,والتؤ شو بتحكو مين ازكى مطعم ؟,31,0,0,68.0,2,19000,Arabic,False,False,False,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1776643200000,Monday,April,reel,رجع الغالي .. بس مش ابو عصام لتعرفو مين احضرو الفيديو تشرف بزيارتكم لفروعنا : جنين - شارع جنين - مبنى الغرفة التجارية - الطابق الارضي مفرق عرابة - مجمع البراء التجاري ( محطة البراء للمحروقات ) للطلب والاستفسار الاتصال على الرقم 📞 0562900062,285,0,1,28.0,0,13000,Arabic,True,True,True,False,False,True,0,0.52,avg_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1775952000000,Sunday,April,reel,كيف كانت حياة البروز قبل ما يشتغل ب فروج ابو العبد وكيف صارت بعد ؟ جنين - شارع جنين - مقابل كازية جفنا مبنى الغرفة التجارية الطابق الارضي 0562900062,171,0,0,304.0,4,67000,Arabic,True,False,True,False,False,True,0,2.68,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1774828800000,Monday,March,reel,يلا نشوف مين بفوز لمين بتصوت ؟ 😳🤔 فرايز طاووق ولا فرايز كريسبي ؟ 👀🍗 أنا لسا مو لوح تجريب ازكى اشي بالعالم 😋😋 جنين - شارع جنين - مبنى الغرفة التجارية - الطابق الارضي مفرق عرابة - مجمع البراء التجاري فروج ابو العبد جنين #عرابة عرض أقل,276,1,8,33.0,0,10000,Arabic,False,True,True,False,False,True,0,0.4,avg_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1766707200000,Friday,December,reel,والتؤ شو جربتو عند فروج ابو العبد ؟ لما بدك اكل من عالم اخر عنوانك هو فروج ابو العبد كنا نتابع على الاصول فروعنا: 📍 جنين - شارع جنين - مقابل كازية جفنا 📍 محطة عرابة - كازية البراء - بجانب مدرسة لطيفة الصيفي 📦 لطلبات التوصيل يرجى التواصل على الرقم المختصر #8899 او 0562900062 عرض أقل,341,1,3,311.0,13,392000,Arabic,True,True,True,False,False,True,0,15.68,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1755129600000,Thursday,August,reel,واخيراً مطعم فروج ابو العبد فتح بنابلس فرع نابلس : 0569734529 فرع جنين : 0566184444 رفيديا - مقابل الاكاديمية - بجانب مدرسة لطيفة الصيفي جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية عرض أقل,246,0,0,285.0,15,240000,Arabic,True,True,True,False,False,True,0,9.6,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1744156800000,Wednesday,April,reel,هون بتلاقي النكهة اللي ما إلها منافسوالطعم اللي بخلي الناس ترجع مرة ومرتين 👌 🍗 الطعم اللي صار حديث البلد اطلبوه من خلال التطبيق او زيارة احد فروعنا .. بتشرفونا 📞0562900062 عرض أقل,205,0,1,14.0,2,6200,Arabic,True,True,True,False,False,True,0,0.248,avg_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1777680000000,Saturday,May,post,السفرة الحلوة ، ما بمشي حالها إلا أكلة بتفتح النفس 😌👌 اطلب كعكة شيش طاووق المميزة اليوم وخلي السفرة على أصولها 🔥 فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة برقين - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم: 0562900062,360,0,3,37.0,3,19000,Arabic,True,True,True,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1777507200000,Thursday,April,post,اللحظة الأقرب لقلبك 😍 هون بسك الحكي وتستمتع بصوت القرمشة 😌👌 فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062,296,0,4,8.0,3,19000,Arabic,True,True,True,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1776988800000,Friday,April,post,شرّفونا بالطعمة أو اطلبوها عالبيت 🍗🍔 في مطعم فروج أبو العبد دايماً جاهزين فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062,319,0,2,3.0,3,19000,Arabic,True,True,True,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1776902400000,Thursday,April,post,جوعان؟ لا تخلي معدتك تعتبك 😂 سنتر عال جوك بكعكة الشيش طاووق من فروج أبو العبد 😍🔥 فروعنا جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062,335,0,3,37.0,3,19000,Arabic,True,True,True,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1776816000000,Wednesday,April,post,الخيارات عنا بتحيرك 😌 بين برجر وبوفلك شاورما، وكعكة بتربط مزاجك، وكريسبي مقرمش 😮 احكيلنا شو قبلك يميل اليوم ؟! فروعنا جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062 عرض أقل,372,0,2,37.0,3,19000,Arabic,True,True,True,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1776038400000,Monday,April,post,حضنوا الترتيب الصح للكعكة 😍👏 وأول ١٠ شباب بعملوا منشن... إله خصم على طلبه الجاي 😱👏 فروعنا : جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062 عرض أقل,358,0,5,15.0,31,19000,Arabic,True,True,True,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1775779200000,Friday,April,post,جرب طعم السعادة مع برجر فروج ابو العبد ❤️ 📍فروعنا 📍 جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي 📍 محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلبات التواصل على الرقم : 0562900062 عرض أقل,301,0,4,37.0,1,19000,Arabic,True,True,True,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1775433600000,Monday,April,post,انسى أي كريسبي جربته قبل، وتعال ذوق الطعم اللي على أصوله 😌🔥 فروعنا: جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) للطلب التواصل على الرقم : 0562900062 عرض أقل,304,0,2,7.0,1,19000,Arabic,True,True,True,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1775260800000,Saturday,April,post,جوعان ما اله الا كعكة شيش طاووق من #فروج_ابو_العبد 😌👌 تشبعك صح وترضيك 👌 فروعنا: 📍 جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية - الطابق الارضي 📍 محطة عرابة - مجمع البراء التجاري (كازية البراء للمحروقات) عرض أقل,295,1,4,10.0,2,19000,Arabic,False,True,True,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1774828800000,Monday,March,post,احكولنا شو اكثر صنف بتحبوه عنا ✨ نختار يوم الخميس على تعليقاتك على هاد البوست ونزعهم وجبات قيمة ، شكر لكل واحد فيهم عرض أقل,139,0,1,41.0,96,19000,Arabic,False,True,False,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1773446400000,Saturday,March,post,حقن الظل الصح ❤️ الطلب بكون من خلال الاتصال او زيارة احد فروعنا .. بتشرفونا 0562900062 عرض أقل,102,0,1,15.0,22,19000,Arabic,True,False,False,False,False,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1765065600000,Sunday,December,post,اليوم النهائي قدام سوريا 🔥🇯🇴🇵🇸 توقعاتكم لنتيجة ؟⚽✨ اكتبونا تحت عرض أقل,82,0,5,107.0,187,19000,Arabic,True,False,False,False,True,True,0,0.76,high_view_rate
Farouj Abu Alabd,Cafes/Restaurants,25000,1763769600000,Saturday,November,post,فروج ابو العبد هو عنوانك للطعم الصح فروعنا : جنين - شارع جنين - مقابل كازية جفنا - مبنى الغرفة التجارية محطة عرابة - كازية البراء للمحروقات - مجمع البراء التجاري للطلبات التواصل : 0562900062 عرض أقل,241,0,0,98.0,18,19000,Arabic,True,True,True,False,False,True,0,0.76,high_view_rate
Shawerma w Mashawi Al Helou,Cafes/Restaurants,81000,1766016000000,Thursday,December,post,جوعان ومحتار؟ الحل عنا عند الحلو! 🌯🍗 يا عيني على ريحة الشاورما وهي بتتقطع، ولا سياخ المشاوي وهي بتتشوى! أكل فاخر وأشهر مطعم مشاوي في غزة، جاهز يستقبلكم ويلبي طلباتكم بما يفوق، وجودة بتشهّر عليها الكل غزة. لا تتردد، اطلب الآن أو شرفنا في مكاننا المعروف: 📍 غزة - حي النصر - مقابل مستشفى الأطفال ومسجد ومدرسة النصر. للطلب فوراً: 📱 0599243091,417,0,5,6.0,1,81000,Arabic,True,True,True,False,True,True,1,1.0,high_view_rate
